START_ID,END_ID,TYPE,name
鼻病,菠菜豆腐汤,recommand_eat,推荐食谱
马蹄形肾,蔬菜杂烩粥,recommand_eat,推荐食谱
卵巢纤维组织来源肿瘤,茴香菜粥,recommand_eat,推荐食谱
急性梗阻性化脓性胆管炎,胡萝卜菠菜汁,recommand_eat,推荐食谱
胃息肉,小白菜馅包子,recommand_eat,推荐食谱
急性硬脑膜外血肿,小麦粥,recommand_eat,推荐食谱
小儿发育性髋脱位,西芹油菜牛奶汁,recommand_eat,推荐食谱
心血不足,白菜包子,recommand_eat,推荐食谱
骨囊肿,苋菜小鱼粥,recommand_eat,推荐食谱
卵巢功能异常综合征,菠菜腐竹,recommand_eat,推荐食谱
神经根型颈椎病,白萝卜炖猪排骨,recommand_eat,推荐食谱
腘动脉破裂,芝麻仁粥,recommand_eat,推荐食谱
Morton跖头痛,菠菜豆腐汤,recommand_eat,推荐食谱
纤维肉瘤,黄瓜鸡片汤,recommand_eat,推荐食谱
非特异性尿道炎,核桃肉粉,recommand_eat,推荐食谱
泌尿生殖系放线菌病,紫菜芙蓉汤,recommand_eat,推荐食谱
肺部真菌感染,小米红糖粥,recommand_eat,推荐食谱
小儿乳糜泻,木耳大枣粥,recommand_eat,推荐食谱
外阴溃疡,百合绿豆汤,recommand_eat,推荐食谱
慢性鼻炎,丝瓜猪肉汤,recommand_eat,推荐食谱
巨细胞病毒病,炒胡萝卜,recommand_eat,推荐食谱
妇科炎症,素炒菠菜,recommand_eat,推荐食谱
牙龈癌,瘦肉榨菜粉丝虾米汤,recommand_eat,推荐食谱
小儿中暑和暑热症,番茄西瓜汁,recommand_eat,推荐食谱
恶性青光眼,山楂牛肉干,recommand_eat,推荐食谱
发育迟缓,玉米粉燕麦粥,recommand_eat,推荐食谱
股骨头坏死,卤汁豆腐,recommand_eat,推荐食谱
增龄性黄斑变性,胡萝卜菠菜汁,recommand_eat,推荐食谱
疟疾肾病,牛奶菠菜粥,recommand_eat,推荐食谱
汞中毒,白菜扒猪肝,recommand_eat,推荐食谱
虚寒呕吐,银耳参枣羹,recommand_eat,推荐食谱
肝厥,小麦粥,recommand_eat,推荐食谱
类风湿性关节炎肾损害,薏米扁豆老黄瓜汤,recommand_eat,推荐食谱
慢性舌扁桃体炎,玉竹白菜,recommand_eat,推荐食谱
消化不良,扁豆糕,recommand_eat,推荐食谱
前庭神经炎,玉米粉燕麦粥,recommand_eat,推荐食谱
桡骨干下1/3骨折合并下尺桡关节脱位,西红柿猪肝瘦肉汤,recommand_eat,推荐食谱
慢性病贫血,核桃芝麻羹,recommand_eat,推荐食谱
小肠扭转,补血益肠白瓜鱼尾汤,recommand_eat,推荐食谱
巴瑞特综合征,五香扒猪蹄,recommand_eat,推荐食谱
宫颈疾病,花豆腐生菜瘦肉汤,recommand_eat,推荐食谱
急性硫化氢中毒,牛奶麦片粥,recommand_eat,推荐食谱
慢性淋巴细胞性白血病,荞麦粥,recommand_eat,推荐食谱
白喉,菠菜双蛋羹,recommand_eat,推荐食谱
结胸证,金橘柠檬汁,recommand_eat,推荐食谱
痛风性关节炎,羊腩萝卜丝粥,recommand_eat,推荐食谱
溶血性黄疸,牛奶菠菜粥,recommand_eat,推荐食谱
丁型病毒性肝炎,豆泡油菜,recommand_eat,推荐食谱
上颌前突,牛奶菠菜粥,recommand_eat,推荐食谱
腰椎退变性小关节损伤性关节炎,鸡肉炒藕丝,recommand_eat,推荐食谱
慢性铅中毒,苹果,recommand_eat,推荐食谱
X综合征,豆腐海鲜汤,recommand_eat,推荐食谱
跖骨骨折,白菜包子,recommand_eat,推荐食谱
慢性黏膜皮肤念珠菌病,砂锅鸡肉冬瓜汤,recommand_eat,推荐食谱
虚喘,黄瓜粳米粥,recommand_eat,推荐食谱
泄殖腔外翻,松子仁烧香菇,recommand_eat,推荐食谱
内脏血吸虫炎,豆腐干拌海带丝,recommand_eat,推荐食谱
胃损伤,番茄鸡蛋煎饼,recommand_eat,推荐食谱
睾丸囊肿,海米冬瓜汤,recommand_eat,推荐食谱
太阳病,番茄皮蛋菜汤,recommand_eat,推荐食谱
难辨芽胞杆菌肠炎,小米素羹,recommand_eat,推荐食谱
鼻石,山药葡萄粥,recommand_eat,推荐食谱
颏下间隙感染,鸭肉菜包,recommand_eat,推荐食谱
甲状腺功能减退,挂霜腰果,recommand_eat,推荐食谱
丁型病毒性肝炎,萝卜糯米粥,recommand_eat,推荐食谱
小儿屏气发作,香菇油菜包,recommand_eat,推荐食谱
日光皮炎,核桃牛奶饮,recommand_eat,推荐食谱
潜伏梅毒,胡萝卜香蕉汁,recommand_eat,推荐食谱
电烧伤,老鸭绿豆汤,recommand_eat,推荐食谱
男性性早熟,萝卜生菜汤,recommand_eat,推荐食谱
良性前列腺增生,猕猴桃苡仁粥,recommand_eat,推荐食谱
小肠脂肪瘤,拌生菜,recommand_eat,推荐食谱
创伤性气管及主支气管损伤,冬瓜汤,recommand_eat,推荐食谱
血友病甲,豆腐皮粥,recommand_eat,推荐食谱
舌咽神经损伤,黄瓜粳米粥,recommand_eat,推荐食谱
肠侵袭性大肠埃希杆菌感染,鸡汤面条,recommand_eat,推荐食谱
巴雷特食管,莲子瘦肉汤,recommand_eat,推荐食谱
寒湿困脾,燕麦粳米粥,recommand_eat,推荐食谱
雷凡斯坦综合征,猕猴桃西芹汁,recommand_eat,推荐食谱
盲肠扭转,紫菜色拉卷,recommand_eat,推荐食谱
金黄色葡萄球菌性边缘性角膜炎,牛奶绿菜花,recommand_eat,推荐食谱
涎腺囊肿,冰糖绿豆苋菜粥,recommand_eat,推荐食谱
铁利用性贫血,西红柿猪肝瘦肉汤,recommand_eat,推荐食谱
不孕不育,红枣炖猪肉,recommand_eat,推荐食谱
乳头内陷,干荔枝煲粥,recommand_eat,推荐食谱
多发内生软骨瘤病,海米拌海蜇丝,recommand_eat,推荐食谱
结节病性心肌病,香菇油菜,recommand_eat,推荐食谱
跖骨头骨软骨病,白菜包子,recommand_eat,推荐食谱
眼眶肌炎,花生菠菜粥,recommand_eat,推荐食谱
髌骨软化症,黄瓜拌粉皮,recommand_eat,推荐食谱
杀鼠剂中毒,白菜小米卷,recommand_eat,推荐食谱
输卵管癌三联症,瑶柱生菜白菜汤,recommand_eat,推荐食谱
第三脑室肿瘤,玉米粉燕麦粥,recommand_eat,推荐食谱
石棉肺,鸭梨粥,recommand_eat,推荐食谱
基底节血肿,蔬菜杂烩粥,recommand_eat,推荐食谱
肌筋膜炎,鸡蛋羊肉面,recommand_eat,推荐食谱
甲状旁腺功能减退性心肌病,蘑菇木耳西兰花腐竹汤,recommand_eat,推荐食谱
血尿,荠菜汤,recommand_eat,推荐食谱
胸腔积液,牛奶菠菜粥,recommand_eat,推荐食谱
肺结核瘤,牛肉青豆粥,recommand_eat,推荐食谱
肛周脓肿,猪肝绿豆粥,recommand_eat,推荐食谱
小儿低氯性氮质血症综合征,水萝卜丝拌白菜,recommand_eat,推荐食谱
小儿多源性房性心动过速,芝麻杞子乌鸡汤,recommand_eat,推荐食谱
佝偻病,白菜猪肉水饺,recommand_eat,推荐食谱
老年人不稳定型心绞痛,五香西芹,recommand_eat,推荐食谱
急性阿米巴痢疾,薏仁粥,recommand_eat,推荐食谱
颠茄碱类植物药物中毒,菠菜双蛋羹,recommand_eat,推荐食谱
肺癌,白果莲子粥,recommand_eat,推荐食谱
脾功能亢进症,香菇薏米饭,recommand_eat,推荐食谱
急性蜂窝织炎,番茄苹果芝麻蜜,recommand_eat,推荐食谱
原发性骨淋巴瘤,芹菜粥,recommand_eat,推荐食谱
牙科病,蚝油菜鸽,recommand_eat,推荐食谱
小儿窦性心动过缓,海带瘦肉粥,recommand_eat,推荐食谱
关节疼痛,白菜小米卷,recommand_eat,推荐食谱
肌张力障碍综合征,木耳豆腐丁,recommand_eat,推荐食谱
角膜软化症,鸡蛋木耳粥,recommand_eat,推荐食谱
维生素D缺乏性佝偻病,素三鲜豆腐汤,recommand_eat,推荐食谱
丘疹坏死性结核疹,香菇油菜,recommand_eat,推荐食谱
霉菌性阴道炎,菠菜豆腐蛋花汤,recommand_eat,推荐食谱
前列腺癌,红烧菜花,recommand_eat,推荐食谱
尿道癌,海带粥,recommand_eat,推荐食谱
胆源性急性胰腺炎,雪梨饮,recommand_eat,推荐食谱
肺癌转移,鲜蘑豆腐汤,recommand_eat,推荐食谱
小儿病毒感染性口炎,桂圆黑豆粥,recommand_eat,推荐食谱
唇舌水肿及面瘫综合征,小米粉粥,recommand_eat,推荐食谱
毛盘瘤,菠菜豆腐汤,recommand_eat,推荐食谱
食管炎,桂圆黑豆粥,recommand_eat,推荐食谱
老年人大肠肿瘤,菜花泥子汤,recommand_eat,推荐食谱
小儿营养不良性消瘦,牛奶窝蛋莲子汤,recommand_eat,推荐食谱
鼻部囊肿,胡萝卜泥汤,recommand_eat,推荐食谱
藏毛囊肿,萝卜豆腐汤,recommand_eat,推荐食谱
老年性睑外翻,小麦粥,recommand_eat,推荐食谱
肠炎,炒胡萝卜,recommand_eat,推荐食谱
特发性黄斑部前膜,紫菜豆腐羹,recommand_eat,推荐食谱
悬雍垂过长症,豆腐鸡蛋锅贴,recommand_eat,推荐食谱
小儿低钠血症,白菜卷,recommand_eat,推荐食谱
急性胃肠炎,香粳米粥,recommand_eat,推荐食谱
开放性气胸,甜杏仁猪肺汤,recommand_eat,推荐食谱
慢性自律性房性心动过速,莲子瘦肉汤,recommand_eat,推荐食谱
外阴癌,什菜面,recommand_eat,推荐食谱
诺瓦克病毒性胃肠炎,木瓜鲜奶,recommand_eat,推荐食谱
副霍乱,冬瓜粥,recommand_eat,推荐食谱
周围性软骨肉瘤,雪菜鸡丝面,recommand_eat,推荐食谱
噪声性耳聋,丝瓜蘑菇肉片汤,recommand_eat,推荐食谱
便秘性结肠炎,菠菜汤,recommand_eat,推荐食谱
肘关节脱位,白菜虾仁面汤,recommand_eat,推荐食谱
胰腺炎,牛奶椰汁,recommand_eat,推荐食谱
肺念珠菌病,三鲜冬瓜汤,recommand_eat,推荐食谱
胆囊囊肿,鸭梨粥,recommand_eat,推荐食谱
外耳道异物,虾仁鸡丝菠菜汤,recommand_eat,推荐食谱
血小板无力症,山药芡实瘦肉粥,recommand_eat,推荐食谱
脐疝,香菇炒刀豆,recommand_eat,推荐食谱
高弓足,大白菜饺,recommand_eat,推荐食谱
手足心热,鲜肉锅贴,recommand_eat,推荐食谱
习惯性流产,温养脾胃带鱼汤,recommand_eat,推荐食谱
叶酸缺乏症,青椒炒毛豆子,recommand_eat,推荐食谱
急性血源性骨髓炎,冰糖绿豆苋菜粥,recommand_eat,推荐食谱
艾滋病,香粳米粥,recommand_eat,推荐食谱
白发,芝麻黑豆粥,recommand_eat,推荐食谱
伪膜性肠炎,花样果肉薏米粥,recommand_eat,推荐食谱
固定性药疹,荷兰豆饺,recommand_eat,推荐食谱
胃损伤,荞麦面条,recommand_eat,推荐食谱
强直性脊柱炎性巩膜炎,肉片烧菜花,recommand_eat,推荐食谱
结核性中耳乳突炎,香菇西兰花,recommand_eat,推荐食谱
麻疹病毒肺炎,苹果色拉,recommand_eat,推荐食谱
小儿先天性肺囊肿,木瓜鲜奶饮,recommand_eat,推荐食谱
眶底骨折,凤尾菇鸡肉炒饭,recommand_eat,推荐食谱
肠结核,塘葛菜马齿苋汤,recommand_eat,推荐食谱
慢性支气管炎,糟蒸鸭肝,recommand_eat,推荐食谱
眩晕症,菊花核桃粥,recommand_eat,推荐食谱
小儿急性呼吸衰竭,燕麦粳米粥,recommand_eat,推荐食谱
失眠,萝卜枸杞炖鸭肝,recommand_eat,推荐食谱
酒胀,茯苓赤豆薏米粥,recommand_eat,推荐食谱
不均匀性脂肪肝,胡萝卜炒木耳,recommand_eat,推荐食谱
泪腺分泌功能减退,罗汉果金银菜柿饼汤,recommand_eat,推荐食谱
毒蛇咬伤,芋头芹菜粥,recommand_eat,推荐食谱
进行性骨干发育不全,猪肤红枣羹,recommand_eat,推荐食谱
油漆皮炎,小米素羹,recommand_eat,推荐食谱
强碱类中毒,牛奶菠菜粥,recommand_eat,推荐食谱
疱疹样皮炎,香菇薏米饭,recommand_eat,推荐食谱
十二指肠憩室,鲜菇小米粥,recommand_eat,推荐食谱
成人痒疹,椒麻白肉,recommand_eat,推荐食谱
糖尿病,紫菜芙蓉汤,recommand_eat,推荐食谱
小儿慢性肾功能衰竭,莲子淮山猪肉汤,recommand_eat,推荐食谱
浆细胞白血病,雪菜牛肉粥,recommand_eat,推荐食谱
色素性紫癜性苔藓样皮炎,百合红枣银杏牛肉羹,recommand_eat,推荐食谱
卵巢恶性腹膜间皮瘤,香菇油菜面筋粥,recommand_eat,推荐食谱
小儿肠套叠,香菇油菜面筋粥,recommand_eat,推荐食谱
肾动脉栓塞,猪肉枸杞汤,recommand_eat,推荐食谱
肠系膜裂孔疝,牛奶菠菜粥,recommand_eat,推荐食谱
肾囊肿,番茄黄瓜汁,recommand_eat,推荐食谱
慢性纵隔炎,白菜虾仁面汤,recommand_eat,推荐食谱
急性单纯疱疹病毒性脑炎,蔬菜杂烩粥,recommand_eat,推荐食谱
小儿过敏性支气管炎,百合薏米绿豆粥,recommand_eat,推荐食谱
类肺炎性胸腔积液,银耳鸽蛋汤,recommand_eat,推荐食谱
胸椎结核椎旁脓肿穿入胸腔,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
心肌梗死,鲫鱼莲子汤,recommand_eat,推荐食谱
损伤性休克,肉桂粥,recommand_eat,推荐食谱
偏头痛,菠菜粥,recommand_eat,推荐食谱
肺病,海带焖鲫鱼,recommand_eat,推荐食谱
类鼻疽杆菌肺炎,小白菜馅包子,recommand_eat,推荐食谱
妊娠合并自身免疫性溶血性贫血,红豆花生粥,recommand_eat,推荐食谱
老年人支原体肺炎,百合贝母煲猪肉,recommand_eat,推荐食谱
克雷白杆菌属感染,苋菜豆腐汤,recommand_eat,推荐食谱
高胡萝卜素血症,菜肉馄饨,recommand_eat,推荐食谱
农药中毒所致的精神障碍,冬菇椰菜豆腐粉丝汤,recommand_eat,推荐食谱
胃肠食物不耐受症,荞麦面条,recommand_eat,推荐食谱
阴虚火旺,鸭肉菜包,recommand_eat,推荐食谱
妊娠合并甲状腺功能亢进,香菇炒菜花,recommand_eat,推荐食谱
飞蚊症,蘑菇猪瘦肉汤,recommand_eat,推荐食谱
皮肤T细胞淋巴样增生,番茄鸡蛋煎饼,recommand_eat,推荐食谱
腹痛,炒芹菜,recommand_eat,推荐食谱
旋转隐斜,胡萝卜苹果汁,recommand_eat,推荐食谱
冻伤,紫菜鸡蛋莲草汤,recommand_eat,推荐食谱
小儿孤独症,豆腐皮粥,recommand_eat,推荐食谱
小儿法洛四联症,山楂麦芽汤,recommand_eat,推荐食谱
泪囊肿瘤,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
颈椎椎弓裂,荞麦粥,recommand_eat,推荐食谱
耳痈,卷心菜菠萝汁,recommand_eat,推荐食谱
钠过多,柠檬乳鸽汤,recommand_eat,推荐食谱
电解质紊乱,苦瓜粥,recommand_eat,推荐食谱
跖骨骨折,萝卜牛肉蒸饺,recommand_eat,推荐食谱
嗜睡症,黄瓜拌绿豆芽,recommand_eat,推荐食谱
距骨骨折脱位,萝卜牛肉蒸饺,recommand_eat,推荐食谱
面部播散性粟粒状狼疮,香干拌海带丝,recommand_eat,推荐食谱
原发性卵巢类癌综合征,红枣黑豆粥,recommand_eat,推荐食谱
胫骨髁骨折,赤小豆鲤鱼汤,recommand_eat,推荐食谱
腹股沟滑动性疝,玉米粉燕麦粥,recommand_eat,推荐食谱
肿瘤,番茄冲菜牛肉丸汤,recommand_eat,推荐食谱
肝损伤,黄瓜片汤,recommand_eat,推荐食谱
髂腹股沟神经干痛,雪菜牛肉粥,recommand_eat,推荐食谱
小儿女性性早熟,五丝白菜卷,recommand_eat,推荐食谱
青霉病,双菇番茄黄瓜紫菜汤,recommand_eat,推荐食谱
气压伤,小白菜馅包子,recommand_eat,推荐食谱
带状疱疹,当归粥,recommand_eat,推荐食谱
口水强迫症,肉片粥,recommand_eat,推荐食谱
近视,炒胡萝卜,recommand_eat,推荐食谱
腋臭,凉拌海米芹菜,recommand_eat,推荐食谱
强迫型人格障碍,糯米麦粥,recommand_eat,推荐食谱
外阴急性蜂窝组织炎,菠菜双蛋羹,recommand_eat,推荐食谱
支气管肺炎,葱白粥,recommand_eat,推荐食谱
视神经萎缩,菠菜粥,recommand_eat,推荐食谱
小儿先天性甲状腺功能减低症,豌豆莲子瘦肉汤,recommand_eat,推荐食谱
肾气不固,莲枣薏米鸭,recommand_eat,推荐食谱
梭形细胞脂肪瘤,冰糖绿豆苋菜粥,recommand_eat,推荐食谱
颈动脉创伤性栓塞,腰果西兰花,recommand_eat,推荐食谱
疖与疖病,红扁豆粥,recommand_eat,推荐食谱
肠扭转,菠菜粥,recommand_eat,推荐食谱
疱疹性咽炎,苹果生菜酸奶汁,recommand_eat,推荐食谱
亚健康,土豆汤,recommand_eat,推荐食谱
妊娠合并皮质醇增多症,荔枝粥,recommand_eat,推荐食谱
离位皮炎,山药薏米红枣粥,recommand_eat,推荐食谱
肌肉肌腱单位的急性损伤,猪脊羹,recommand_eat,推荐食谱
急性腮腺炎性睾丸炎,雪菜鸡丝面,recommand_eat,推荐食谱
髋关节前脱位,蛋蓉菜花汤,recommand_eat,推荐食谱
穿凿脓肿性头部毛囊炎及毛囊周围炎,烟肉白菜粥,recommand_eat,推荐食谱
小儿感染性心内膜炎,花豆腐生菜瘦肉汤,recommand_eat,推荐食谱
感染性心内膜炎,水萝卜拌黄瓜,recommand_eat,推荐食谱
血吸虫肠病,菠菜双蛋羹,recommand_eat,推荐食谱
男性性早熟,冬笋拌油菜,recommand_eat,推荐食谱
痔核,杂粮粥,recommand_eat,推荐食谱
手湿疹,紫菜芙蓉汤,recommand_eat,推荐食谱
老年人高血压危象,生菜鸡丝,recommand_eat,推荐食谱
上颌前突,雪菜牛肉粥,recommand_eat,推荐食谱
肛周肿瘤,味噌牛肉荞麦面,recommand_eat,推荐食谱
急性单纯性胃炎,芹菜炒鸡蛋,recommand_eat,推荐食谱
电击伤,黄芪乌鸡汤,recommand_eat,推荐食谱
腹部创伤,紫菜芙蓉汤,recommand_eat,推荐食谱
椎弓结核,羊肉汤面,recommand_eat,推荐食谱
宫颈白斑,腰果西兰花,recommand_eat,推荐食谱
慢性进行性舞蹈病,冬瓜草鱼汤,recommand_eat,推荐食谱
脑膜炎,苦瓜炖猪排骨,recommand_eat,推荐食谱
咽血管畸形,玉米粉燕麦粥,recommand_eat,推荐食谱
维生素B1缺乏病,鱼香圆白菜,recommand_eat,推荐食谱
老年收缩期高血压,冬菜蚕豆,recommand_eat,推荐食谱
夜惊,雪菜肉末粥,recommand_eat,推荐食谱
小儿原发性脑干损伤,油炸菜花,recommand_eat,推荐食谱
上呼吸道感染,奶汁芦笋,recommand_eat,推荐食谱
肺癌肝转移,五丝白菜卷,recommand_eat,推荐食谱
关节痛,羊肉汤面,recommand_eat,推荐食谱
细菌性阴道病,淡菜汤,recommand_eat,推荐食谱
葡萄球菌性食物中毒,花豆腐生菜瘦肉汤,recommand_eat,推荐食谱
蓝痣,油菜拌猪肝,recommand_eat,推荐食谱
智能障碍,乌药羊肉汤,recommand_eat,推荐食谱
高血脂,紫菜瘦肉粥,recommand_eat,推荐食谱
小肠腺癌,猪肝鸡蛋粥,recommand_eat,推荐食谱
位置性眩晕,冬瓜粥,recommand_eat,推荐食谱
舌咽神经损伤,黄瓜饺,recommand_eat,推荐食谱
产后三冲,清蒸加吉鱼,recommand_eat,推荐食谱
十二指肠淤积症,三鲜冬瓜卷,recommand_eat,推荐食谱
小儿先天性胆总管囊肿,胡萝卜苹果汁,recommand_eat,推荐食谱
前列腺肉瘤,蚝油扇贝,recommand_eat,推荐食谱
食管间质瘤,广东粥,recommand_eat,推荐食谱
肛门息肉,白菜包子,recommand_eat,推荐食谱
急性肾小管间质性肾炎,炒胡萝卜土豆丝,recommand_eat,推荐食谱
流行性斑疹伤寒,水果拌豆腐,recommand_eat,推荐食谱
冻僵,生姜山楂汤,recommand_eat,推荐食谱
泌尿道肿瘤皮肤转移,青菜饭,recommand_eat,推荐食谱
暴发性痤疮,冬瓜香菇海带汤,recommand_eat,推荐食谱
尺管综合征,豆腐皮粥,recommand_eat,推荐食谱
积聚,芡实茯苓粥,recommand_eat,推荐食谱
三尖瓣闭锁,素炒小白菜,recommand_eat,推荐食谱
急进性肾炎,小米蛋奶粥,recommand_eat,推荐食谱
胰岛细胞类癌,鸡肉炖苁蓉,recommand_eat,推荐食谱
肿瘤,油焖春笋,recommand_eat,推荐食谱
痛风和高尿酸血症,空心菜粥,recommand_eat,推荐食谱
气阴两虚,百合粥,recommand_eat,推荐食谱
跟腱前囊炎,油菜拌猪肝,recommand_eat,推荐食谱
播散性血管内凝血,红萝卜海蜇粥,recommand_eat,推荐食谱
